substrate,group,start_texture_z,start_depth,final_phys_dist,final_perp_mismatch,near_return_phys_le2
AB_N30,all_interior75,-0.7770565294290809,0.49492372775202986,19.691299044088147,0.5027344775393117,False
AB_N30,all_interior75,-0.7031815831591163,0.7244382589120048,14.276672458620133,0.4202659980566693,False
AB_N30,all_interior75,0.6148245285323494,0.11834673212277293,8.921769989543133,0.6340506710921917,False
AB_N30,all_interior75,-0.5673860284495995,0.27556174109459475,25.35796676905428,0.9866718508506396,False
AB_N30,all_interior75,-0.6718706431791012,0.23371985277021765,17.473432724358577,1.6368105650579032,False
AB_N30,all_interior75,-0.594328440476604,0.35924551790987547,23.459698018138035,1.2816274418994476,False
AB_N30,all_interior75,1.8526854243157207,0.05199443294361051,46.59079096068466,1.1393847725042971,False
AB_N30,all_interior75,0.8025979992748026,0.07353123227931051,19.7778024969326,0.9157119593373415,False
AB_N30,all_interior75,0.2861886172054524,0.11834673208326661,19.28335456051566,2.037703828273444,False
AB_N30,all_interior75,-0.4923160084584155,0.2612038749715054,16.545830350521154,1.4951581896999941,False
AB_N30,all_interior75,-0.6684228231495671,0.8326324464094685,26.065518505706137,0.7672972243591043,False
AB_N30,all_interior75,-0.5588764229921727,0.4978973391483456,18.431104890595332,0.5425610705970203,False
AB_N30,all_interior75,-0.7173368735896527,0.21936198657417194,5.7927842344239115,1.5632180954013573,False
AB_N30,all_interior75,0.5006137869597702,0.16018862049090704,38.403193434933975,1.0930388848326105,False
AB_N30,all_interior75,0.4193507893642932,0.12552566522292102,8.363081100639727,1.4348778704396477,False
AB_N30,all_interior75,-0.7288788360356874,0.5122552053443914,13.509613909840812,1.2207915498414756,False
AB_N30,all_interior75,-0.7080042596905574,0.30304576339461603,31.58802263455979,1.482169371111649,False
AB_N30,all_interior75,-0.41893798600740184,0.37657699565488906,6.828427124680866,1.171572875188487,False
AB_N30,all_interior75,-0.7388047435104973,0.35504019633306305,12.751869394512738,1.1789092181804202,False
AB_N30,all_interior75,-0.7277762993117559,0.5612760269032111,18.03386664331811,1.667229405145495,False
AB_N30,all_interior75,0.5519331204799569,0.12552566522560846,5.913591357875407,1.0146118723623874,False
AB_N30,all_interior75,-0.5803781202111853,0.3968820847325543,30.651572597621595,0.693611773305059,False
AB_N30,all_interior75,-0.6912711859788372,0.26838280812146675,1.8477590650401472,0.76536686473746,True
AB_N30,all_interior75,-0.6430696854797264,0.23669346424979645,39.23432397695435,0.8172038111847384,False
AB_N30,all_interior75,-0.19311067898411832,0.19485157584215615,11.656854249465104,0.34314575048034646,False
AB_N30,all_interior75,2.1828555332638317,0.05199443294361039,18.431104890461175,0.5425610704628564,False
AB_N30,all_interior75,-0.7252975619816467,0.6724438258352983,20.274638505944292,0.9690373862338603,False
AB_N30,all_interior75,-0.6280830567553648,0.43872397315566486,31.923610109973666,0.9397433402865072,False
AB_N30,all_interior75,1.2873871305385294,0.017331477697151775,10.76952905467567,0.1313161936069998,False
AB_N30,all_interior75,-0.7286226655203172,0.24387239730618762,18.431104890461175,0.5425610704628564,False
AB_N30,all_interior75,0.5367873796150003,0.18469903122292283,19.777802496884778,0.9157119593965127,False
AB_N30,all_interior75,-0.5689737488057782,0.401087406317516,26.9451047866569,1.4004742170852331,False
AB_N30,all_interior75,-0.6831850575916598,0.6407544820468912,12.481255783370145,0.46717670052215743,False
AB_N30,all_interior75,0.7722949092125119,0.1255256652104563,15.780892874850743,1.7214587051436523,False
AB_N30,all_interior75,1.4435956838986614,0.09086270995493513,34.921713093455345,0.688443619485638,False
AB_N30,all_interior75,-0.6513871528004552,0.2612038750303812,25.747348865316738,1.0363524519811014,False
AB_N30,all_interior75,-0.4795990666800591,0.19187796436257723,20.204765265065106,1.9409947399159617,False
AB_N30,all_interior75,-0.49718197066719105,0.5786075044840475,16.545830350521154,1.4951581896999941,False
AB_N30,all_interior75,0.41997871516932495,0.15721500901132823,32.36138158481433,0.8608030680477043,False
AB_N30,all_interior75,-0.5733443549817404,0.36221912938945433,6.308644059765522,0.4483415292104983,False
AB_N30,all_interior75,-0.6773127363768514,0.7041331697902317,3.4142135624000005,0.5857864376,False
AB_N30,all_interior75,-0.24870208737442878,0.18469903127184262,23.356562332096107,1.571940210151417,False
AB_N30,all_interior75,-0.7593078082594451,0.6031179152993266,17.65116120435635,0.6606876258675215,False
